ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough
11435,84-01,MAIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9718,2,Queens
11435,84-10,MAIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9719,2,Queens
11435,85-15,MAIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9651,7501,Queens
11435,84-23,MANTON,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9714,75,Queens
11435,84-48,MANTON,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9651,61,Queens
11435,139-70,PERSHING,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,ROOMING HOUSE,,9715,136,Queens
11435,139-72,PERSHING,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,ROOMING HOUSE,,9715,137,Queens
11435,141-04,PERSHING,CRES,,,,BRIARWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,9715,145,Queens
11435,141-05,PERSHING,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9714,18,Queens
11435,141-29,PERSHING,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,9714,7501,Queens
11435,141-30,PERSHING,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9715,146,Queens
11435,142-25,PERSHING,CRES,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9716,185,Queens
11435,97-36,REMINGTON,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10009,28,Queens
11435,84-42,SMEDLEY,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9736,141,Queens
11435,107-04 TO 107-06,SUTPHIN,BLVD,10705,SUTPHIN,BLVD,JAMAICA,63 MULTIPLE DWELLING B,,,10090,21,Queens
11435,107-13,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10130,6,Queens
11435,107-15,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10130,5,Queens
11435,107-19,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10130,3,Queens
11435,107-21,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10130,1,Queens
11435,107-29,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10131,10,Queens
11435,107-31,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10131,9,Queens
11435,107-33,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10131,8,Queens
11435,109-02 TO 109-04,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11947,278,Queens
11435,109-29,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,12141,7,Queens
11435,110-18,SUTPHIN,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11951,4,Queens
11435,86-25,VAN WYCK,EXPY,,,,BRIARWOOD,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9644,1,Queens
11436,115-49,INWOOD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,11990,27,Queens
11691,10-08 TO 10-24,BAY 30TH,ST,29142916,DWIGHT,AVE,FAR ROCKAWAY,63 MULTIPLE DWELLING B,,,15739,1,Queens
11691,24-Nov,BAYPORT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15544,10,Queens
11691,13-06,BAYPORT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15536,1,Queens
11691,Dec-50,BEACH 12TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (16),,15515,26,Queens
11691,Dec-52,BEACH 12TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15515,28,Queens
11691,Dec-54,BEACH 12TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15515,29,Queens
11691,398,BEACH 13TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15614,107,Queens
11691,155,BEACH 19TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15810,40,Queens
11691,10-10 TO 10-20,BEACH 20TH,ST,10101020,BEACH 20TH,ST,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15561,4,Queens
11691,407,BEACH 20TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15767,1,Queens
11691,Oct-47,BEACH 21ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,15705,7501,Queens
11691,439,BEACH 22ND,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15771,64,Queens
11691,622,BEACH 22ND,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15751,19,Queens
11691,146 TO 166,BEACH 24TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15815,71,Queens
11691,120,BEACH 26TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15817,7501,Queens
11691,178,BEACH 27TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15818,26,Queens
11691,413,BEACH 28TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15793,19,Queens
11691,210,BEACH 29TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15804,138,Queens
11691,212,BEACH 29TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15804,34,Queens
11691,214,BEACH 29TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15804,35,Queens
11691,216,BEACH 29TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15804,36,Queens
11691,311,BEACH 29TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15797,24,Queens
11691,313,BEACH 29TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15797,22,Queens
11691,224,BEACH 30TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15805,38,Queens
11691,124,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15822,20,Queens
11691,126,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15822,21,Queens
11691,128,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15822,22,Queens
11691,203,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15807,25,Queens
11691,205,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15807,24,Queens
11691,209,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15807,122,Queens
11691,211,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15807,19,Queens
11691,213,BEACH 31ST,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15807,16,Queens
11691,310,BEACH 32ND,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,ROOMING HOUSE,,15796,37,Queens
11691,507,BEACH 43RD,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15962,100,Queens
11691,311,BEACH 53RD,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15890,97,Queens
11691,146,BEACH 9TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15612,7502,Queens
11691,631,BEACH 9TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,,,15584,4,Queens
11691,707,BEACH 9TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15572,1,Queens
11691,729 TO 731,BEACH 9TH,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15572,30,Queens
11691,13-64,BEACH CHANNEL,DR,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15527,12,Queens
11691,25-04,BEACH CHANNEL,DR,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,,,15737,44,Queens
11691,29-32 TO 29-44,BEACH CHANNEL,DR,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15744,7,Queens
11691,34-11,BEACH CHANNEL,DR,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15950,7501,Queens
11691,29-03 TO 29-17,BESSEMUND,AVE,10011031,HARTMAN,LN,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15739,1,Queens
11691,530,BRIAR,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15771,11,Queens
11691,22-10,BROOKHAVEN,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15762,8,Queens
11691,22-11,BROOKHAVEN,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15771,38,Queens
11691,13-34,CAFFREY,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15574,20,Queens
11691,16-10,CAFFREY,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15628,50,Queens
11691,1322 TO 1324,CAFFREY,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15574,64,Queens
11691,Dec-61,CENTRAL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15541,17,Queens
11691,12-54 TO 12-58,CENTRAL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,,,15533,31,Queens
11691,834,CENTRAL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15504,11,Queens
11691,911,CENTRAL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15515,36,Queens
11691,915,CENTRAL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15515,34,Queens
11691,917,CENTRAL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15515,32,Queens
11691,22-04,COLLIER,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15771,71,Queens
11691,19-20 TO 19-38,CORNAGA,AVE,19201938,CORNAGA,AVE,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15561,7501,Queens
11691,20-09 TO 20-17,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,15750,29,Queens
11691,20-17,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,15750,29,Queens
11691,21-03,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,15751,36,Queens
11691,21-16,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15705,9,Queens
11691,21-24,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15705,13,Queens
11691,22-06 TO 22-22,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15706,1,Queens
11691,2311,CORNAGA,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15753,72,Queens
11691,13-18,DICKENS,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-22,DICKENS,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-26,DICKENS,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-32,DICKENS,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,910,DINSMORE,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15516,119,Queens
11691,1306,DINSMORE,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15543,86,Queens
11691,1310,DINSMORE,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15543,88,Queens
11691,1312,DINSMORE,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15543,89,Queens
11691,1314,DINSMORE,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15543,90,Queens
11691,1316,DINSMORE,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15543,91,Queens
11691,22-29,DIX,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15661,55,Queens
11691,22-37,DIX,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15661,49,Queens
11691,22-45,DIX,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15661,45,Queens
11691,22-51,DIX,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15661,41,Queens
11691,22-59,DIX,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15661,31,Queens
11691,13-19,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-23,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-29,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-33,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,13-48,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15664,34,Queens
11691,13-50,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15664,35,Queens
11691,13-52,EGGERT,PL,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15664,36,Queens
11691,20-30,ELK,DR,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15767,7,Queens
11691,18-15,EVERDELL,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15567,14,Queens
11691,1215,FRISCO,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15614,1,Queens
11691,14-20 TO 14-24,GATEWAY,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15563,46,Queens
11691,18-02 TO 18-06,GATEWAY,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15567,21,Queens
11691,1403,GATEWAY,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,15574,36,Queens
11691,10-01 TO 10-25,HARTMAN,LN,29062908,DWIGHT,AVE,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15739,1,Queens
11691,31-01 TO 31-41,HEALY,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15738,33,Queens
11691,2920,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,ROOMING HOUSE,,15808,49,Queens
11691,2922,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,50,Queens
11691,2924,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,51,Queens
11691,3002,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,52,Queens
11691,3004,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,54,Queens
11691,3006,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,55,Queens
11691,3008,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,56,Queens
11691,3010,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,157,Queens
11691,3205,LEWMAY,RD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15823,32,Queens
11691,1136,MCBRIDE,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15711,24,Queens
11691,1138,MCBRIDE,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15711,26,Queens
11691,14,MOTT,PL,14,SCOTT A GADELL,PL,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15557,81,Queens
11691,16,MOTT,PL,16,SCOTT A GADELL,PL,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15557,83,Queens
11691,18,MOTT,PL,18,SCOTT A GADELL,PL,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15557,84,Queens
11691,20,MOTT,PL,20,SCOTT A GADELL,PL,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15557,86,Queens
11691,22-30 TO 22-40,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15661,12,Queens
11691,22-88,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15663,9,Queens
11691,23-34,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,23-40,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,23-46,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,23-52,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15665,1,Queens
11691,1415,MOTT,AVE,1415,MOTT,AVE,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15574,48,Queens
11691,2308,MOTT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15664,1,Queens
11691,12-Oct,NAMEOKE,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15556,1,Queens
11691,19-15,NAMEOKE,AVE,1411,AUGUSTINE,AVE,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15536,7501,Queens
11691,1170,NAMEOKE,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15543,35,Queens
11691,19-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,162,Queens
11691,21-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,62,Queens
11691,23-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,61,Queens
11691,25-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,60,Queens
11691,27-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,58,Queens
11691,29-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,57,Queens
11691,30-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15555,14,Queens
11691,31-Oct,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15556,56,Queens
11691,10-06 TO 10-20,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15555,1,Queens
11691,1011,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15556,63,Queens
11691,1040,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,15555,18,Queens
11691,1056,NEILSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,J-51,,15555,25,Queens
11691,17-11,NEW HAVEN,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15628,36,Queens
11691,22-11,NEW HAVEN,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15762,70,Queens
11691,13-53,PINSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15660,160,Queens
11691,13-57,PINSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15660,60,Queens
11691,13-59,PINSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15660,59,Queens
11691,13-61,PINSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15660,57,Queens
11691,13-67,PINSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15660,53,Queens
11691,13-69,PINSON,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,15660,51,Queens
11691,4419,ROCKAWAY BEACH,BLVD,4419,ROCKAWAY BEACH,BLVD,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15853,7501,Queens
11691,4515 TO 4519,ROCKAWAY BEACH,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,15853,7502,Queens
11691,13-20,SAGE,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15505,19,Queens
11691,13-22,SAGE,ST,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15505,21,Queens
11691,19-15,SEAGIRT,BLVD,1915,SEAGIRT,BLVD,FAR ROCKAWAY,63 MULTIPLE DWELLING A,ARTICLE 11,,15810,30,Queens
11691,20-02 TO 20-06,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,100,Queens
11691,20-08 TO 20-12,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,100,Queens
11691,20-16 TO 20-20,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,20,Queens
11691,20-21 TO 20-25,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15810,1,Queens
11691,20-24 TO 20-28,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,20,Queens
11691,20-27 TO 20-31,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15810,1,Queens
11691,20-30 TO 20-34,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,20,Queens
11691,20-33 TO 20-35,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15810,71,Queens
11691,20-37 TO 20-39,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15810,71,Queens
11691,20-38 TO 20-42,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,20,Queens
11691,20-41 TO 20-45,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15815,220,Queens
11691,20-44 TO 20-50,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15780,20,Queens
11691,20-47 TO 20-51,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15815,220,Queens
11691,20-53 TO 20-57,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15815,220,Queens
11691,25-22,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15801,1,Queens
11691,28-14,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15804,25,Queens
11691,28-18,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15804,27,Queens
11691,29-19,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,123,Queens
11691,711A TO 711D,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15610,1,Queens
11691,1925,SEAGIRT,BLVD,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15810,25,Queens
11691,2812,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15804,23,Queens
11691,2921,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (16),,15808,23,Queens
11691,2923,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,22,Queens
11691,3005,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,20,Queens
11691,3007,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,19,Queens
11691,3009,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15808,18,Queens
11691,3110,SEAGIRT,AVE,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15807,31,Queens
11691,1605,VILLAGE,LN,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15537,7501,Queens
11691,1607,VILLAGE,LN,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15537,7501,Queens
11691,1626,VILLAGE,LN,17091737,REDFERN,AVE,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15537,7501,Queens
11691,1701,VILLAGE,LN,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15537,7501,Queens
11691,1720,VILLAGE,LN,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15537,7501,Queens
11691,1725,VILLAGE,LN,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,,,15537,7501,Queens
11691,276,WATJEAN,CT,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15782,7,Queens
11691,280,WATJEAN,CT,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15782,8,Queens
11691,282,WATJEAN,CT,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING B,421-A (1-15),,15782,9,Queens
11691,284,WATJEAN,CT,,,,FAR ROCKAWAY,63 MULTIPLE DWELLING A,421-A (1-15),,15782,10,Queens
