ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6,borocode,bbl
11101,34-46,43RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00675,0051,Queens,,,4,4006750051
11101,34-50,43RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00675,0052,Queens,,,4,4006750052
11101,34-52,43RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00675,0053,Queens,,,4,4006750053
11101,Nov-34,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0033,Queens,,,4,4000520033
11101,Nov-36,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0035,Queens,,,4,4000520035
11101,Nov-38,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00052,0036,Queens,,,4,4000520036
11101,Nov-40,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0038,Queens,,,4,4000520038
11101,Nov-42,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0039,Queens,,,4,4000520039
11101,Nov-44,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0041,Queens,,,4,4000520041
11101,Nov-46,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0042,Queens,,,4,4000520042
11101,Nov-53,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,ROOMING HOUSE,,00447,0003,Queens,,,4,4004470003
11101,21-59,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00438,7503,Queens,,,4,4004387503
11101,27-19,44TH,DR,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00268,0008,Queens,,,4,4002680008
11101,34-14,44TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00703,0132,Queens,,,4,4007030132
11101,34-18,44TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00703,0033,Queens,,,4,4007030033
11101,34-20,44TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00703,0034,Queens,,,4,4007030034
11101,34-22,44TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00703,0035,Queens,,,4,4007030035
11101,34-30,44TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00703,0038,Queens,,,4,4007030038
11101,34-32,44TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00703,0039,Queens,,,4,4007030039
11101,34-34,44TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00703,0040,Queens,,,4,4007030040
11101,Nov-43,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00052,0007,Queens,,,4,4000520007
11101,Nov-47,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0005,Queens,,,4,4000520005
11101,Nov-55,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00052,0001,Queens,,,4,4000520001
11101,15-Nov,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00052,0017,Queens,,,4,4000520017
11101,21-03,45TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00077,0001,Queens,,,4,4000770001
11101,21-03,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00078,0001,Queens,,,4,4000780001
11101,21-06,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00077,0055,Queens,,,4,4000770055
11101,21-23,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,ROOMING HOUSE,,00078,0011,Queens,,,4,4000780011
11101,21-34,45TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00076,0036,Queens,,,4,4000760036
11101,21-48,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00077,0036,Queens,,,4,4000770036
11101,34-06,45TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00704,0027,Queens,,,4,4007040027
11101,2117,45TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,ROOMING HOUSE,,00078,0009,Queens,,,4,4000780009
11101,14-Nov,46TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00055,0029,Queens,,,4,4000550029
11101,15-Nov,46TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00055,0017,Queens,,,4,4000550017
11101,24-Nov,46TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00055,0033,Queens,,,4,4000550033
11101,25-Nov,46TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00055,0013,Queens,,,4,4000550013
11101,21-03,46TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00076,0001,Queens,,,4,4000760001
11101,21-21,46TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00076,0010,Queens,,,4,4000760010
11101,May-34,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00030,0039,Queens,,,4,4000300039
11101,May-36,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00029,0039,Queens,,,4,4000290039
11101,May-43,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00029,0007,Queens,,,4,4000290007
11101,May-43,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00028,0007,Queens,,,4,4000280007
11101,11-May,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00028,0021,Queens,,,4,4000280021
11101,16-May,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00030,0031,Queens,,,4,4000300031
11101,19-May,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00029,0017,Queens,,,4,4000290017
11101,30-May,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00030,0037,Queens,,,4,4000300037
11101,Oct-38,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00045,0034,Queens,,,4,4000450034
11101,Oct-43,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00047,0017,Queens,,,4,4000470017
11101,12-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00046,0047,Queens,,,4,4000460047
11101,15-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00047,0007,Queens,,,4,4000470007
11101,17-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00047,0008,Queens,,,4,4000470008
11101,22-Oct,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00045,0040,Queens,,,4,4000450040
11101,24-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00046,0041,Queens,,,4,4000460041
11101,25-Oct,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00046,0011,Queens,,,4,4000460011
11101,11-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00057,0017,Queens,,,4,4000570017
11101,12-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00057,0027,Queens,,,4,4000570027
11101,13-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00057,0016,Queens,,,4,4000570016
11101,14-Nov,47TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00057,0028,Queens,,,4,4000570028
11101,18-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00057,0029,Queens,,,4,4000570029
11101,20-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00057,0030,Queens,,,4,4000570030
11101,21-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,00057,0013,Queens,,,4,4000570013
11101,23-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00057,0012,Queens,,,4,4000570012
11101,27-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00056,0013,Queens,,,4,4000560013
11101,29-Nov,47TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00056,0012,Queens,,,4,4000560012
11101,Oct-37,48TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00045,0016,Queens,,,4,4000450016
11101,Oct-39,48TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ENDED,,00045,0017,Queens,,,4,4000450017
11101,Oct-41,48TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00045,0018,Queens,,,4,4000450018
11101,Oct-49,48TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00045,0021,Queens,,,4,4000450021
11101,24-May,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00032,0037,Queens,,,4,4000320037
11101,Oct-32,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00042,0017,Queens,,,4,4000420017
11101,Oct-51,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00044,0023,Queens,,,4,4000440023
11101,Nov-39,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00061,0055,Queens,,,4,4000610055
11101,Nov-58,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00062,0028,Queens,,,4,4000620028
11101,14-Feb,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00016,0008,Queens,,,4,4000160008
11101,11-May,50TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00032,0022,Queens,,,4,4000320022
11101,14-May,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00033,0031,Queens,,,4,4000330031
11101,Oct-59,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00043,0004,Queens,,,4,4000430004
11101,11-Oct,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00042,0036,Queens,,,4,4000420036
11101,150,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ARTICLE 11,,00006,7502,Queens,,,4,4000067502
11101,May-33,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00033,0012,Queens,,,4,4000330012
11101,May-35,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00033,0011,Queens,,,4,4000330011
11101,May-37,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00033,0010,Queens,,,4,4000330010
11101,May-46,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00034,0042,Queens,,,4,4000340042
11101,May-48,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00034,0043,Queens,,,4,4000340043
11101,17-May,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00033,0018,Queens,,,4,4000330018
11101,26-May,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00034,0034,Queens,,,4,4000340034
11101,15-Jan,57TH,AVE,115.0,57TH,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ARTICLE 11,,00006,7503,Queens,,,4,4000067503
11101,37-11,9TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00359,0016,Queens,,,4,4003590016
11101,38-69,9TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00475,0008,Queens,,,4,4004750008
11101,Jan-55,BORDEN,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ARTICLE 11,,00006,7501,Queens,,,4,4000067501
11101,52-03,CENTER,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00006,7504,Queens,,,4,4000067504
11101,52-41,CENTER,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00006,7505,Queens,,,4,4000067505
11101,45-30,COURT,SQ,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00084,0046,Queens,,,4,4000840046
11101,37-10,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00367,7501,Queens,,,4,4003677501
11101,37-27,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00368,0008,Queens,,,4,4003680008
11101,37-31,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00368,0006,Queens,,,4,4003680006
11101,37-35,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00368,0004,Queens,,,4,4003680004
11101,38-05,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00387,0012,Queens,,,4,4003870012
11101,38-35,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00387,0002,Queens,,,4,4003870002
11101,40-05,CRESCENT,ST,2508.0,40TH,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00406,7501,Queens,,,4,4004067501
11101,40-16,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00407,0030,Queens,,,4,4004070030
11101,41-01 TO 41-09,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00415,0020,Queens,,,4,4004150020
11101,41-11 TO 41-29,CRESCENT,ST,2510.0,41ST,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00415,7502,Queens,,,4,4004157502
11101,41-18,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00414,0035,Queens,,,4,4004140035
11101,41-26,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00414,0039,Queens,,,4,4004140039
11101,41-32 TO 41-36,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00414,0041,Queens,,,4,4004140041
11101,43-10,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00435,0013,Queens,,,4,4004350013
11101,45-57,DAVIS,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00085,0030,Queens,,,4,4000850030
11101,31-30,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00311,0017,Queens,,,4,4003110017
11101,31-32,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00311,0018,Queens,,,4,4003110018
11101,31-34,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00311,0019,Queens,,,4,4003110019
11101,31-36,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00311,0020,Queens,,,4,4003110020
11101,32-31,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00304,0015,Queens,,,4,4003040015
11101,37-19,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00232,0003,Queens,,,4,4002320003
11101,42-61,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00432,0041,Queens,,,4,4004320041
11101,42-77,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00432,0035,Queens,,,4,4004320035
11101,43-12,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00434,0016,Queens,,,4,4004340016
11101,43-25,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00433,7501,Queens,,,4,4004337501
11101,37-27,HUNTERSPOINT,AVE,3727.0,49TH,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00234,0031,Queens,,,4,4002340031
11101,Oct-44,JACKSON,AVE,1042.0,JACKSON,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00040,7502,Queens,,,4,4000407502
11101,Oct-91,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00044,0023,Queens,,,4,4000440023
11101,Oct-93,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00044,0023,Queens,,,4,4000440023
11101,27-Oct,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00041,0010,Queens,,,4,4000410010
11101,10-26 TO 10-30,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,EXPIRED,,00040,0015,Queens,,,4,4000400015
11101,12-01 TO 12-05,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00060,0009,Queens,,,4,4000600009
11101,13-01,JACKSON,AVE,1131.0,47TH,RD,ASTORIA,63 MULTIPLE DWELLING A,,,00057,0008,Queens,,,4,4000570008
11101,13-03,JACKSON,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00057,0008,Queens,,,4,4000570008
11101,13-05,JACKSON,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00057,0008,Queens,,,4,4000570008
11101,13-10 TO 13-14,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,00058,7501,Queens,,,4,4000587501
11101,22-22,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00072,0073,Queens,,,4,4000720073
11101,22-34 TO 22-44,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00086,7501,Queens,,,4,4000867501
11101,26-14 TO 26-16,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00268,0015,Queens,,,4,4002680015
11101,26-20,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00268,0018,Queens,,,4,4002680018
11101,28-02 TO 28-18,JACKSON,AVE,4201.0,ORCHARD,ST,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00264,0001,Queens,,,4,4002640001
11101,28-26 TO 28-34,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00264,0017,Queens,,,4,4002640017
11101,28-40,JACKSON,AVE,3002.0,QUEENS,BLVD,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00263,0009,Queens,,,4,4002630009
11101,1207,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00060,0008,Queens,,,4,4000600008
11101,29-22,NORTHERN,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00239,7501,Queens,,,4,4002397501
11101,29-59 TO 29-61,NORTHERN,BLVD,29192923.0,41ST,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00403,0003,Queens,,,4,4004030003
11101,45-50,PEARSON,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,J-51,,00085,0041,Queens,,,4,4000850041
11101,44-26 TO 44-28,PURVES,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00268,0001,Queens,,,4,4002680001
11101,44-29 TO 44-53,PURVES,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00267,0009,Queens,,,4,4002670009
11101,44-46,PURVES,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00268,0031,Queens,,,4,4002680031
11101,29-07 TO 29-11,QUEENS,PLZ N,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00418,7501,Queens,,,4,4004187501
11101,43-22 TO 43-46,QUEENS,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00266,0003,Queens,,,4,4002660003
11101,36-12,STARR,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00311,0024,Queens,,,4,4003110024
11101,34-01 TO 34-19,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00673,7501,Queens,,,4,4006737501
11101,34-26,STEINWAY,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00672,0035,Queens,,,4,4006720035
11101,35-44,STEINWAY,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00668,0036,Queens,,,4,4006680036
11101,35-48,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00668,0038,Queens,,,4,4006680038
11101,35-52,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00668,0040,Queens,,,4,4006680040
11101,36-07,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00666,0010,Queens,,,4,4006660010
11101,36-11,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00666,0008,Queens,,,4,4006660008
11101,36-20,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00665,7501,Queens,,,4,4006657501
11101,27-05 TO 27-13,THOMSON,AVE,8.0,COURT,SQ,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00081,0005,Queens,,,4,4000810005
11101,27-19,THOMSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,00081,7502,Queens,,,4,4000817502
11101,46-14,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00027,0003,Queens,,,4,4000270003
11101,47-07,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,00046,0050,Queens,,,4,4000460050
11101,47-27,VERNON,BLVD,1004.0,47TH,RD,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00045,0046,Queens,,,4,4000450046
11101,47-34,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00030,0048,Queens,,,4,4000300048
11101,47-38,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00030,0004,Queens,,,4,4000300004
11101,47-44,VERNON,BLVD,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00030,0002,Queens,,,4,4000300002
11102,25-66,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A,,00904,0021,Queens,,,4,4009040021
11102,26-02,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00903,0033,Queens,,,4,4009030033
11102,26-06,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00903,0034,Queens,,,4,4009030034
11102,26-10,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00903,0035,Queens,,,4,4009030035
11102,26-12,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00903,0036,Queens,,,4,4009030036
11102,26-14,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00903,0037,Queens,,,4,4009030037
11102,26-19,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (16),,00902,0017,Queens,,,4,4009020017
11102,27-16,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00510,7501,Queens,,,4,4005107501
11102,30-29,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING B,,,00515,0018,Queens,,,4,4005150018
11102,30-96,12TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,00504,0001,Queens,,,4,4005040001
11102,25-15,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00899,0058,Queens,,,4,4008990058
11102,25-22,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00899,0182,Queens,,,4,4008990182
11102,25-30,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00900,0043,Queens,,,4,4009000043
11102,25-30A,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00900,0044,Queens,,,4,4009000044
11102,25-30B,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00900,0046,Queens,,,4,4009000046
11102,25-42,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,00900,0052,Queens,,,4,4009000052
11102,25-54,14TH,PL,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00899,0010,Queens,,,4,4008990010
11102,25-59,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00899,0005,Queens,,,4,4008990005
11102,26-05,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING B,,,00901,0038,Queens,,,4,4009010038
11102,26-20,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00901,0006,Queens,,,4,4009010006
11102,26-33,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00901,0018,Queens,,,4,4009010018
11102,26-35,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00901,0018,Queens,,,4,4009010018
11102,30-11,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00536,0021,Queens,,,4,4005360021
11102,30-12,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,00515,0001,Queens,,,4,4005150001
11102,30-13,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00536,0021,Queens,,,4,4005360021
11102,30-15,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00536,0021,Queens,,,4,4005360021
11102,30-35,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00535,0029,Queens,,,4,4005350029
11102,30-46,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00516,0005,Queens,,,4,4005160005
11102,30-48,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00516,0006,Queens,,,4,4005160006
11102,30-63,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,00535,0018,Queens,,,4,4005350018
11102,30-66,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00516,0011,Queens,,,4,4005160011
11102,30-84,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00517,0004,Queens,,,4,4005170004
11102,30-90,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING B,,,00517,0006,Queens,,,4,4005170006
11102,25-16,18TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,00899,0094,Queens,,,4,4008990094
